,url,price,locali,superficie,bagni,piano
10648,https://www.immobiliare.it/69666646-Vendita-Trilocale-via-Giuseppe-Rovani-Roma.html,389000,3,110.0,2.0,5.0
10649,https://www.immobiliare.it/69034663-Vendita-Quadrilocale-via-Edoardo-Jenner-Roma.html,299000,4,110.0,1.0,1.0
10650,https://www.immobiliare.it/67402429-Vendita-Trilocale-via-Bergolo-112-Roma.html,170000,3,106.0,1.0,0.0
10651,https://www.immobiliare.it/65619049-Vendita-Appartamento-via-Leone-Dehon-Roma.html,858000,6,200.0,3.0,1.0
10652,https://www.immobiliare.it/67411071-Vendita-Quadrilocale-via-Giorgio-Pallavicino-Roma.html,350000,4,103.0,2.0,4.0
10653,https://www.immobiliare.it/66741823-Vendita-Trilocale-vicolo-del-conte-Roma.html,345000,3,103.0,2.0,0.0
10654,https://www.immobiliare.it/63659524-Vendita-Attico-Mansarda-via-delle-Resede-Roma.html,299000,3,85.0,1.0,12.0
10655,https://www.immobiliare.it/70495386-Vendita-Quadrilocale-via-Arona-31-Roma.html,180000,4,70.0,1.0,1.0
10656,https://www.immobiliare.it/70237654-Vendita-Trilocale-via-Tornaco-20-Roma.html,135000,3,70.0,1.0,0.0
10657,https://www.immobiliare.it/66351923-Vendita-Bilocale-via-TERTENIA-27-Roma.html,130000,2,40.0,1.0,0.0
10658,https://www.immobiliare.it/69305428-Vendita-Bilocale-viale-alessandrino-385-Roma.html,189000,2,65.0,1.0,3.0
10659,https://www.immobiliare.it/67428943-Vendita-Appartamento-viale-Gorizia-Roma.html,1500000,6,336.0,2.0,2.0
10660,https://www.immobiliare.it/66188577-Vendita-Trilocale-largo-Beltramelli-Roma.html,375000,3,105.0,1.0,1.0
10661,https://www.immobiliare.it/70084470-Vendita-Trilocale-viale-Marco-Polo-24-Roma.html,230000,3,65.0,1.0,3.0
10662,https://www.immobiliare.it/69989786-Vendita-Quadrilocale-via-FRANCESCO-INGOLI-Roma.html,269900,4,105.0,3.5,0.0
10663,https://www.immobiliare.it/69353226-Vendita-Bilocale-piazzale-Maresciallo-Giardino-Roma.html,295000,2,69.0,1.0,3.0
10664,https://www.immobiliare.it/69195996-Vendita-Monolocale-via-degli-Olivi-118-Roma.html,95000,1,36.0,1.0,1.0
10665,https://www.immobiliare.it/70138888-Vendita-Appartamento-via-di-San-Valentino-Roma.html,1350000,6,282.0,3.0,1.0
10666,https://www.immobiliare.it/70017086-Vendita-Bilocale-via-Altino-Roma.html,145000,2,40.0,1.0,0.0
10667,https://www.immobiliare.it/67887107-Vendita-Bilocale-piazza-Sabazio-Roma.html,750000,2,85.0,1.0,3.0
10668,https://www.immobiliare.it/64244902-Vendita-Trilocale-via-della-Pisana-Roma.html,175000,3,78.0,1.0,4.0
10669,https://www.immobiliare.it/70264522-Vendita-Bilocale-via-Ildebrando-della-Giovanna-Roma.html,169000,2,70.0,1.0,1.0
10670,https://www.immobiliare.it/62626840-Vendita-Bilocale-via-Ugo-Ojetti-Roma.html,249000,2,50.0,1.0,2.0
10671,https://www.immobiliare.it/70501588-Vendita-Trilocale-piazza-Giovanni-Da-Verrazzano-Roma.html,289000,3,76.0,2.0,4.0
10672,https://www.immobiliare.it/70501422-Vendita-Quadrilocale-via-Ugolino-Vivaldi-Roma.html,229000,4,102.0,2.0,2.0
10673,https://www.immobiliare.it/69512556-Vendita-Appartamento-via-carlo-passaglia-7-Roma.html,590000,6,110.0,2.0,0.0
10674,https://www.immobiliare.it/69241836-Vendita-Appartamento-via-Umberto-Ricci-31-Roma.html,300000,6,220.0,1.0,12.0
10675,https://www.immobiliare.it/68980837-Vendita-Quadrilocale-via-Urbino-Roma.html,479000,4,103.0,1.0,1.0
10676,https://www.immobiliare.it/68297425-Vendita-Quadrilocale-piazza-Pio-XI-Roma.html,730000,4,155.0,2.0,3.0
10677,https://www.immobiliare.it/67528325-Vendita-Bilocale-via-delle-Acacie-Roma.html,179000,2,73.0,1.0,3.0
10678,https://www.immobiliare.it/70193638-Vendita-Bilocale-via-Bregnano-35-Roma.html,178000,2,50.0,1.0,0.0
10679,https://www.immobiliare.it/69556256-Vendita-Bilocale-via-del-Casale-Agostinelli-Roma.html,216000,2,60.0,1.0,1.0
10680,https://www.immobiliare.it/70248040-Vendita-Appartamento-via-Polibio-Roma.html,415000,5,135.0,3.0,0.0
10681,https://www.immobiliare.it/68453661-Vendita-Trilocale-via-Al-Sesto-Miglio-Roma.html,230000,3,85.0,2.0,1.0
10682,https://www.immobiliare.it/61129110-Vendita-Appartamento-via-Campo-Catino-2-Roma.html,499000,5,148.0,3.0,2.0
10683,https://www.immobiliare.it/69732590-Vendita-Trilocale-via-Emilio-Praga-Roma.html,285000,3,80.0,1.0,2.0
10684,https://www.immobiliare.it/69658228-Vendita-Appartamento-Ponte-Milvio-Roma.html,890000,6,150.0,1.0,1.0
10685,https://www.immobiliare.it/68265473-Vendita-Trilocale-via-Riccardo-Zampieri-Roma.html,269000,3,85.0,1.0,4.0
10686,https://www.immobiliare.it/67595361-Vendita-Trilocale-via-Francesco-Cocco-Ortu-Roma.html,280000,3,90.0,2.0,2.0
10687,https://www.immobiliare.it/70479884-Vendita-Appartamento-via-Umberto-Ricci-31-Roma.html,300000,6,220.0,1.0,12.0
10688,https://www.immobiliare.it/65675347-Vendita-Trilocale-via-Valerio-Publicola-59-Roma.html,309000,3,93.0,1.0,1.0
10689,https://www.immobiliare.it/63032184-Vendita-Trilocale-via-Moncalieri-Roma.html,164000,3,75.0,1.0,1.0
10690,https://www.immobiliare.it/70493646-Vendita-Trilocale-via-di-Casal-Selce-383N-Roma.html,165000,3,60.0,1.0,2.0
10691,https://www.immobiliare.it/70210520-Vendita-Quadrilocale-via-degli-Amodei-Roma.html,189000,4,90.0,1.0,12.0
10692,https://www.immobiliare.it/70058906-Vendita-Monolocale-viale-Vaticano-44-Roma.html,89000,1,25.0,1.0,-1.0
10693,https://www.immobiliare.it/69173820-Vendita-Trilocale-viale-dei-Romagnoli-63-Roma.html,239000,3,133.0,1.0,3.0
10694,https://www.immobiliare.it/68886339-Vendita-Appartamento-via-di-Tor-Pignattara-Roma.html,410000,6,165.0,1.0,2.0
10695,https://www.immobiliare.it/68635799-Vendita-Quadrilocale-piazza-Vega-Roma.html,269000,4,115.0,1.0,3.0
10696,https://www.immobiliare.it/65121274-Vendita-Bilocale-via-Gaetano-Butera-Roma.html,179000,2,87.0,1.0,3.0
10697,https://www.immobiliare.it/70496724-Vendita-Trilocale-via-Collatina-247-Roma.html,165000,3,90.0,1.0,1.0
10698,https://www.immobiliare.it/68914091-Vendita-Trilocale-via-MERULANA-201-Roma.html,620000,3,110.0,1.0,3.0
10699,https://www.immobiliare.it/70199562-Vendita-Appartamento-via-Dorzano-15-Roma.html,230000,6,130.0,2.0,1.0
10700,https://www.immobiliare.it/69995450-Vendita-Quadrilocale-via-di-Casalotti-251-Roma.html,190000,4,80.0,2.0,2.0
10701,https://www.immobiliare.it/70237604-Vendita-Trilocale-via-Giovanni-Paolo-Maggini-182-Roma.html,125000,3,60.0,1.0,0.5
10702,https://www.immobiliare.it/69985296-Vendita-Bilocale-largo-ubaldo-pizzichelli-Roma.html,215000,2,50.0,1.0,12.0
10703,https://www.immobiliare.it/69555448-Vendita-Attico-Mansarda-via-Scicli-Roma.html,185000,3,100.0,1.0,12.0
10704,https://www.immobiliare.it/66324469-Vendita-Bilocale-via-Francesco-Grimaldi-Roma.html,268000,2,72.0,2.0,1.0
10705,https://www.immobiliare.it/64685590-Vendita-Trilocale-via-Scigliano-Roma.html,139000,3,75.0,2.0,2.0
10706,https://www.immobiliare.it/68477115-Vendita-Quadrilocale-via-Cornelia-246-Roma.html,140000,4,100.0,1.0,12.0
10707,https://www.immobiliare.it/67279479-Vendita-Bilocale-via-Monte-Albino-Roma.html,185000,2,65.0,1.0,0.0
10708,https://www.immobiliare.it/64317150-Vendita-Bilocale-via-Don-Tonino-Bello-Roma.html,109000,2,61.0,1.0,3.0
10709,https://www.immobiliare.it/57941784-Vendita-Quadrilocale-via-Francesco-Soave-Roma.html,255000,4,95.0,1.0,2.0
10710,https://www.immobiliare.it/69943458-Vendita-Quadrilocale-via-Luigi-Galassi-81-Roma.html,165000,4,80.0,1.0,0.0
10711,https://www.immobiliare.it/67971685-Vendita-Quadrilocale-via-Sebino-Roma.html,649000,4,140.0,1.0,2.0
10712,https://www.immobiliare.it/67425425-Vendita-Trilocale-via-delle-Vigne-Nuove-Roma.html,249000,3,100.0,2.0,0.5
10713,https://www.immobiliare.it/61570348-Vendita-Appartamento-via-della-Giuliana-Roma.html,1150000,6,287.0,3.5,4.0
10714,https://www.immobiliare.it/70494970-Vendita-Appartamento-via-della-Riserva-del-Roma.html,239000,5,90.0,2.0,2.0
10715,https://www.immobiliare.it/69139264-Vendita-Trilocale-via-Ippolito-Desideri-94-Roma.html,149000,3,90.0,1.0,12.0
10716,https://www.immobiliare.it/68925515-Vendita-Trilocale-via-Aquilonia-30-Roma.html,249000,3,111.0,1.0,1.0
10717,https://www.immobiliare.it/67699219-Vendita-Bilocale-via-Biella-Roma.html,335000,2,70.0,1.0,4.0
10718,https://www.immobiliare.it/67297635-Vendita-Appartamento-via-Cechov-Roma.html,395000,5,135.0,2.0,3.0
10719,https://www.immobiliare.it/66988463-Vendita-Bilocale-via-DEI-BICHI-Roma.html,159000,2,45.0,1.0,3.0
10720,https://www.immobiliare.it/70196380-Vendita-Trilocale-via-Arona-31-Roma.html,180000,3,70.0,1.0,1.0
10721,https://www.immobiliare.it/69094494-Vendita-Appartamento-viale-Glorioso-Roma.html,1000000,6,160.0,2.0,0.0
10722,https://www.immobiliare.it/67289017-Vendita-Quadrilocale-via-Villa-di-Faonte-79-Roma.html,480000,4,120.0,2.0,1.0
10723,https://www.immobiliare.it/62647982-Vendita-Bilocale-via-delle-Mimose-Roma.html,169000,2,45.0,1.0,2.0
10724,https://www.immobiliare.it/58672154-Vendita-Bilocale-via-Guglielmo-Guasta-Roma.html,146000,2,38.0,1.0,0.0
10725,https://www.immobiliare.it/70144622-Vendita-Quadrilocale-viale-di-Villa-Pamphili-Roma.html,525000,4,145.0,2.0,0.0
10726,https://www.immobiliare.it/64627406-Vendita-Appartamento-via-Antonio-Silvani-Roma.html,430000,6,162.0,2.0,3.0
10727,https://www.immobiliare.it/64271608-Vendita-Quadrilocale-via-Ciro-Menotti-24-Roma.html,729000,4,127.0,2.0,2.0
10728,https://www.immobiliare.it/61638778-Vendita-Trilocale-via-Filippo-de-Grenet-Roma.html,265000,3,120.0,2.0,1.0
10729,https://www.immobiliare.it/70437898-Vendita-Trilocale-via-Giovanni-Paolo-Maggini-182-Roma.html,125000,3,60.0,1.0,0.5
10730,https://www.immobiliare.it/69006311-Vendita-Bilocale-via-Frascati-Roma.html,169000,2,70.0,1.0,12.0
10731,https://www.immobiliare.it/67598301-Vendita-Appartamento-via-Benedetto-Croce-Roma.html,635000,5,180.0,3.0,2.0
10732,https://www.immobiliare.it/68199027-Vendita-Trilocale-via-NINO-BIXIO-Roma.html,370000,3,98.0,3.0,1.0
10733,https://www.immobiliare.it/70444320-Vendita-Trilocale-via-Galeazzo-Sommi-Picenardi-Roma.html,148000,3,65.0,2.0,0.5
10734,https://www.immobiliare.it/70176150-Vendita-Quadrilocale-via-Domenico-Barone-Roma.html,529000,4,145.0,2.0,12.0
10735,https://www.immobiliare.it/69946462-Vendita-Quadrilocale-via-Giuseppe-Silla-Roma.html,390000,4,125.0,2.0,3.0
10736,https://www.immobiliare.it/69404758-Vendita-Trilocale-ottimo-stato-piano-terra-Roma.html,289000,3,90.0,1.0,0.0
10737,https://www.immobiliare.it/68508617-Vendita-Quadrilocale-via-Fosso-del-Torrino-Roma.html,335000,4,100.0,2.0,6.0
10738,https://www.immobiliare.it/67584387-Vendita-Quadrilocale-via-Anassagora-Roma.html,379000,4,131.0,2.0,0.0
10739,https://www.immobiliare.it/69753984-Vendita-Trilocale-via-laccetti-valerico-24-Roma.html,250000,3,80.0,2.0,1.0
10740,https://www.immobiliare.it/65923791-Vendita-Quadrilocale-via-di-Donna-Olimpia-56-Roma.html,279000,4,110.0,2.0,4.0
10741,https://www.immobiliare.it/67974043-Vendita-Trilocale-via-del-Casale-Lumbroso-136-Roma.html,245000,3,60.0,1.0,0.0
10742,https://www.immobiliare.it/32851194-Vendita-Trilocale-via-del-Fosso-Centroni-70-Roma.html,185000,3,85.0,2.0,12.0
10743,https://www.immobiliare.it/60538860-Vendita-Appartamento-via-Piero-Foscari-Roma.html,359000,5,140.0,2.0,0.0
10745,https://www.immobiliare.it/61816724-Vendita-Quadrilocale-via-Capo-Palinuro-Roma.html,259000,4,107.0,1.0,4.0
10746,https://www.immobiliare.it/70260292-Vendita-Quadrilocale-via-Andrea-Solario-Roma.html,399000,4,135.0,3.0,3.0
10747,https://www.immobiliare.it/55988048-Vendita-Bilocale-via-Accademia-degli-Agiati-Roma.html,259000,2,50.0,1.0,4.0
10748,https://www.immobiliare.it/67376153-Vendita-Trilocale-via-pironti-Roma.html,350000,3,100.0,1.0,3.0
10749,https://www.immobiliare.it/49792763-Vendita-Appartamento-via-Pereira-Roma.html,610000,6,185.0,2.0,1.0
10750,https://www.immobiliare.it/70200750-Vendita-Trilocale-via-Cortina-D-Ampezzo-Roma.html,360000,3,50.0,1.0,4.0
10751,https://www.immobiliare.it/70014268-Vendita-Trilocale-via-Casal-del-Marmo-Roma.html,190000,3,70.0,1.0,2.0
10752,https://www.immobiliare.it/58203578-Vendita-Attico-Mansarda-via-Vallombrosa-Roma.html,920000,6,240.0,3.0,12.0
10753,https://www.immobiliare.it/69924144-Vendita-Quadrilocale-via-Abbiategrasso-Roma.html,230000,4,103.0,1.0,2.0
10754,https://www.immobiliare.it/65523922-Vendita-Trilocale-via-Torricella-in-Sabina-15-Roma.html,179000,3,89.0,1.0,1.0
10755,https://www.immobiliare.it/69449454-Vendita-Bilocale-via-Giuseppe-Cerbara-Roma.html,235000,2,65.0,1.0,2.0
10756,https://www.immobiliare.it/47942097-Vendita-Appartamento-via-Nicola-Stame-Roma.html,190000,5,140.0,2.0,6.0
10757,https://www.immobiliare.it/69351782-Vendita-Monolocale-via-Giacomo-Trevis-Roma.html,119000,1,40.0,1.0,0.0
10758,https://www.immobiliare.it/69427154-Vendita-Bilocale-via-del-Monte-delle-Capre-Roma.html,120000,2,55.0,1.0,2.0
10759,https://www.immobiliare.it/69418228-Vendita-Trilocale-piazza-Biagio-Pace-Roma.html,199000,3,90.0,1.0,0.5
10760,https://www.immobiliare.it/69331486-Vendita-Trilocale-via-Pietro-Gentilini-1-Roma.html,135000,3,90.0,2.0,0.5
10761,https://www.immobiliare.it/69316408-Vendita-Appartamento-piazza-Cavour-Roma.html,1050000,5,190.0,3.5,5.0
10762,https://www.immobiliare.it/69662464-Vendita-Appartamento-via-Valentino-Mazzola-Roma.html,355000,5,110.0,2.0,0.0
10763,https://www.immobiliare.it/69236268-Vendita-Bilocale-via-dei-Gelsi-Roma.html,129000,2,55.0,1.0,12.0
10764,https://www.immobiliare.it/69233434-Vendita-Bilocale-via-dei-Girasoli-Roma.html,95000,2,60.0,1.0,0.0
10765,https://www.immobiliare.it/68276207-Vendita-Trilocale-via-dei-Pini-5-Roma.html,172000,3,70.0,1.0,1.0
10766,https://www.immobiliare.it/69798212-Vendita-Bilocale-via-Foligno-Roma.html,280000,2,65.0,1.0,1.0
10767,https://www.immobiliare.it/63953002-Vendita-Trilocale-via-Vetralla-11-Roma.html,185000,3,94.0,1.0,0.0
10768,https://www.immobiliare.it/68139161-Vendita-Appartamento-viale-dell-Arte-46-Roma.html,745000,6,183.0,2.0,4.0
10769,https://www.immobiliare.it/67077185-Vendita-Trilocale-via-Di-Grotta-Perfetta-Roma.html,376000,3,94.0,2.0,0.0
10770,https://www.immobiliare.it/63665458-Vendita-Appartamento-via-Cavalier-D-arpino-Roma.html,910000,6,140.0,2.0,0.0
10771,https://www.immobiliare.it/67077201-Vendita-Trilocale-via-Di-Grotta-Perfetta-Roma.html,410000,3,98.0,2.0,0.0
10772,https://www.immobiliare.it/70204292-Vendita-Appartamento-via-Luigi-Mancinelli-57-Roma.html,695000,6,170.0,2.0,3.0
10773,https://www.immobiliare.it/70162980-Vendita-Quadrilocale-viale-Capitan-Casella-Roma.html,219000,4,104.0,1.0,2.0
10774,https://www.immobiliare.it/69438440-Vendita-Trilocale-via-diego-simonetti-79-Roma.html,160000,3,93.0,1.0,2.0
10775,https://www.immobiliare.it/68522547-Vendita-Bilocale-via-Alfonso-Rendano-19-Roma.html,320000,2,75.0,1.0,6.0
10776,https://www.immobiliare.it/70202906-Vendita-Trilocale-via-raoul-chiodelli-202-Roma.html,250000,3,95.0,2.0,0.5
10777,https://www.immobiliare.it/69630626-Vendita-Trilocale-largo-Somalia-13-Roma.html,360000,3,83.0,2.0,4.0
10778,https://www.immobiliare.it/70059958-Vendita-Quadrilocale-via-Luigi-Fincati-Roma.html,375000,4,100.0,1.0,1.0
10779,https://www.immobiliare.it/69808400-Vendita-Quadrilocale-viale-Jonio-Roma.html,269000,4,93.0,1.0,1.0
10780,https://www.immobiliare.it/70366666-Vendita-Bilocale-viale-Somalia-250-Roma.html,315000,2,61.0,1.0,8.0
10781,https://www.immobiliare.it/66005031-Vendita-Bilocale-via-Grottazzolina-Roma.html,155000,2,80.0,1.0,1.0
10782,https://www.immobiliare.it/68226521-Vendita-Quadrilocale-viale-degli-Eroi-di-Rodi-87-Roma.html,235000,4,120.0,2.0,2.0
10783,https://www.immobiliare.it/67354587-Vendita-Trilocale-via-Fratelli-Gualandi-Roma.html,270000,3,75.0,1.0,4.0
10784,https://www.immobiliare.it/65690171-Vendita-Bilocale-via-di-Giardinetti-27-Roma.html,165000,2,62.0,1.0,0.0
10785,https://www.immobiliare.it/70237170-Vendita-Trilocale-via-Collatina-213-Roma.html,159000,3,75.0,1.0,1.0
10786,https://www.immobiliare.it/64356426-Vendita-Bilocale-via-Carlo-Bernardo-Mosca-Roma.html,120000,2,69.0,1.0,1.0
10787,https://www.immobiliare.it/68921525-Vendita-Trilocale-sesto-piano-Roma.html,309000,3,111.0,2.0,6.0
10788,https://www.immobiliare.it/70213688-Vendita-Trilocale-via-di-Baccanello-Roma.html,225000,3,100.0,1.0,1.0
10789,https://www.immobiliare.it/69032391-Vendita-Bilocale-viale-della-Grande-Muraglia-Roma.html,239000,2,67.0,1.0,0.0
10790,https://www.immobiliare.it/63039366-Vendita-Quadrilocale-viale-Giulio-Agricola-Roma.html,419000,4,102.0,1.0,4.0
10791,https://www.immobiliare.it/68539641-Vendita-Trilocale-via-Giorgio-Enrico-Falck-45-Roma.html,399000,3,140.0,2.0,1.0
10792,https://www.immobiliare.it/70463344-Vendita-Trilocale-via-Tommaso-Arcidiacono-55-Roma.html,380000,3,120.0,1.0,0.0
10793,https://www.immobiliare.it/68230619-Vendita-Trilocale-via-angelo-fava-52-Roma.html,165000,3,63.0,1.0,3.0
10794,https://www.immobiliare.it/67626293-Vendita-Attico-Mansarda-via-augusto-conti-19-Roma.html,299000,4,110.0,2.0,5.0
10795,https://www.immobiliare.it/56049926-Vendita-Monolocale-via-Eurialo-91-Roma.html,105000,1,45.0,1.0,-1.0
10796,https://www.immobiliare.it/65011772-Vendita-Bilocale-via-Marcello-Alessio-1-Roma.html,139000,2,50.0,1.0,2.0
10797,https://www.immobiliare.it/70234910-Vendita-Bilocale-ottimo-stato-ultimo-piano-Roma.html,249000,2,90.0,1.0,12.0
10798,https://www.immobiliare.it/69726274-Vendita-Trilocale-viale-della-grande-muraglia-Roma.html,314000,3,74.0,1.0,3.0
10799,https://www.immobiliare.it/68316739-Vendita-Bilocale-via-delle-cave-di-pietralata-Roma.html,255000,2,78.0,1.0,6.0
10800,https://www.immobiliare.it/69030981-Vendita-Quadrilocale-piazzale-Roberto-Ardigo-Roma.html,420000,4,120.0,2.0,1.0
10801,https://www.immobiliare.it/69690000-Vendita-Quadrilocale-via-Edoardo-Jenner-Roma.html,375000,4,122.0,2.0,4.0
10802,https://www.immobiliare.it/68503597-Vendita-Bilocale-via-Nino-Berrini-5-Roma.html,210000,2,65.0,1.0,2.0
10803,https://www.immobiliare.it/69275414-Vendita-Appartamento-buono-stato-primo-piano-Roma.html,215000,6,95.0,2.0,1.0
10804,https://www.immobiliare.it/67783733-Vendita-Quadrilocale-via-Ignazio-Vian-12-Roma.html,319000,4,121.0,2.0,4.0
10805,https://www.immobiliare.it/69622752-Vendita-Trilocale-ottimo-stato-quarto-piano-Roma.html,369000,3,100.0,2.0,4.0
10806,https://www.immobiliare.it/61598196-Vendita-Trilocale-via-Stefano-delle-Chiaje-14-Roma.html,149000,3,70.0,1.0,12.0
10807,https://www.immobiliare.it/69644848-Vendita-Quadrilocale-via-Giggi-Pizzirani-9-Roma.html,180000,4,102.0,2.0,12.0
10808,https://www.immobiliare.it/68687393-Vendita-Appartamento-via-Orvinio-Roma.html,535000,6,140.0,2.0,0.0
10809,https://www.immobiliare.it/70478422-Vendita-Quadrilocale-via-Giuseppe-Ferrari-Roma.html,780000,4,137.0,2.0,2.0
10810,https://www.immobiliare.it/62835196-Vendita-Attico-Mansarda-via-FIUME-GIALLO-Roma.html,415000,3,90.0,2.0,6.0
10811,https://www.immobiliare.it/68364881-Vendita-Trilocale-via-degli-Adimari-30-Roma.html,210000,3,77.0,1.0,3.0
10812,https://www.immobiliare.it/69907840-Vendita-Quadrilocale-via-ferdinando-maria-Roma.html,320000,4,120.0,2.0,6.0
10813,https://www.immobiliare.it/67103341-Vendita-Appartamento-via-Leprignano-Roma.html,695000,5,130.0,2.0,2.0
10814,https://www.immobiliare.it/70083422-Vendita-Quadrilocale-via-Giovanni-Giolitti-Roma.html,335000,4,90.0,3.0,4.0
10815,https://www.immobiliare.it/64838972-Vendita-Bilocale-via-Giulio-Salvadori-48-a-Roma.html,85000,2,65.0,1.0,1.0
10816,https://www.immobiliare.it/70324534-Vendita-Bilocale-via-Nicola-Tagliaferri-Roma.html,210000,2,50.0,1.0,0.0
10817,https://www.immobiliare.it/52932445-Vendita-Bilocale-via-Vittorio-Arminjon-Roma.html,498000,2,90.0,1.0,3.0
10818,https://www.immobiliare.it/70176390-Vendita-Bilocale-via-Quirino-Roscioni-Roma.html,159000,2,73.0,1.0,8.0
10819,https://www.immobiliare.it/69008107-Vendita-Trilocale-via-Giovanni-Bucco-Roma.html,285000,3,85.0,1.0,6.0
10820,https://www.immobiliare.it/70011182-Vendita-Appartamento-via-Borgorose-Roma.html,329000,5,110.0,2.0,1.0
10821,https://www.immobiliare.it/64552628-Vendita-Attico-Mansarda-nuovo-90-mq-Roma.html,285000,3,90.0,2.0,3.0
10822,https://www.immobiliare.it/69330284-Vendita-Bilocale-viale-bruno-rizzieri-Roma.html,188000,2,66.0,1.0,4.0
10823,https://www.immobiliare.it/66463583-Vendita-Bilocale-via-di-Pietralata-Roma.html,195000,2,55.0,1.0,1.0
10824,https://www.immobiliare.it/68926275-Vendita-Quadrilocale-via-Torrice-Roma.html,559000,4,170.0,3.0,1.0
10825,https://www.immobiliare.it/66811743-Vendita-Trilocale-via-Lucio-Cassio-Roma.html,245000,3,85.0,1.0,12.0
10826,https://www.immobiliare.it/62915640-Vendita-Quadrilocale-via-del-Podere-Fiume-Roma.html,336000,4,105.0,1.0,2.0
10827,https://www.immobiliare.it/69929438-Vendita-Trilocale-via-Cagnano-Amiterno-Roma.html,155000,3,85.0,1.0,2.0
10828,https://www.immobiliare.it/69607390-Vendita-Bilocale-via-Gabrio-Serbelloni-Roma.html,150000,2,51.0,1.0,0.0
10830,https://www.immobiliare.it/67242849-Vendita-Attico-Mansarda-via-Collegiove-Roma.html,129000,2,40.0,1.0,3.0
10831,https://www.immobiliare.it/68904435-Vendita-Trilocale-via-FONTANAROSA-Roma.html,239000,3,85.0,1.0,3.0
10832,https://www.immobiliare.it/69833314-Vendita-Attico-Mansarda-via-Palermo-Roma.html,1250000,6,240.0,3.0,6.0
10833,https://www.immobiliare.it/69250764-Vendita-Bilocale-via-dei-Ciclamini-Roma.html,149000,2,55.0,1.0,2.0
10834,https://www.immobiliare.it/63747326-Vendita-Attico-Mansarda-via-simeri-crichi-Roma.html,187000,3,97.0,1.0,12.0
10835,https://www.immobiliare.it/66915909-Vendita-Attico-Mansarda-via-Tuscolana-Roma.html,305000,4,100.0,2.0,12.0
10836,https://www.immobiliare.it/67077189-Vendita-Trilocale-via-Di-Grotta-Perfetta-Roma.html,361500,3,85.0,1.0,1.0
10837,https://www.immobiliare.it/70368780-Vendita-Trilocale-via-Monte-la-Fine-Roma.html,280000,3,100.0,1.0,2.0
10838,https://www.immobiliare.it/65352488-Vendita-Trilocale-via-ALFREDO-OTTAVIANI-Roma.html,134000,3,95.0,2.0,2.0
10839,https://www.immobiliare.it/68081677-Vendita-Quadrilocale-via-FERDINANDO-INNOCENTI-58-Roma.html,290000,4,129.0,2.0,1.0
10840,https://www.immobiliare.it/61717548-Vendita-Appartamento-via-Costantino-Maes-Roma.html,519000,5,140.0,2.0,0.5
10841,https://www.immobiliare.it/67402179-Vendita-Trilocale-via-Pazzano-Roma.html,191000,3,81.0,2.0,1.0
10842,https://www.immobiliare.it/67136575-Vendita-Attico-Mansarda-via-Pazzano-Roma.html,171000,3,112.0,2.0,12.0
10843,https://www.immobiliare.it/67181949-Vendita-Trilocale-via-Pazzano-Roma.html,171000,3,112.0,2.0,12.0
10844,https://www.immobiliare.it/68559895-Vendita-Bilocale-via-Piero-Gherardi-50-Roma.html,174000,2,60.0,1.0,2.0
10845,https://www.immobiliare.it/70306272-Vendita-Bilocale-via-Valle-Corteno-Roma.html,215000,2,50.0,1.0,2.0
10846,https://www.immobiliare.it/70030488-Vendita-Bilocale-via-giulio-diena-Roma.html,80000,2,35.0,1.0,1.0
10847,https://www.immobiliare.it/69679800-Vendita-Appartamento-via-della-Camilluccia-Roma.html,1170000,6,230.0,3.0,1.0
10848,https://www.immobiliare.it/66897727-Vendita-Appartamento-via-Damiano-Chiesa-Roma.html,849000,5,220.0,3.0,1.0
10849,https://www.immobiliare.it/69450714-Vendita-Trilocale-via-Giacomo-Gobbi-Belcredi-Roma.html,65000,3,70.0,1.0,-1.0
10850,https://www.immobiliare.it/67710343-Vendita-Bilocale-via-Margaret-Mead-Roma.html,155000,2,40.0,1.0,3.0
10851,https://www.immobiliare.it/69422490-Vendita-Bilocale-via-Muzio-Attendolo-Sforza-Roma.html,225000,2,70.0,1.0,2.0
10853,https://www.immobiliare.it/65963113-Vendita-Appartamento-via-Enrico-Besta-62-Roma.html,550000,6,166.0,2.0,2.0
10854,https://www.immobiliare.it/61661096-Vendita-Trilocale-via-Carlo-Emery-Roma.html,200000,3,80.0,2.0,2.0
10855,https://www.immobiliare.it/69119930-Vendita-Trilocale-via-Pieve-Santo-Stefano-Roma.html,250000,3,70.0,1.0,12.0
10856,https://www.immobiliare.it/67857873-Vendita-Attico-Mansarda-via-Francesco-Datini-Roma.html,199000,1,40.0,1.0,12.0
10857,https://www.immobiliare.it/58515086-Vendita-Bilocale-via-Gregorio-XI-Roma.html,279000,2,86.0,1.0,0.5
10858,https://www.immobiliare.it/66389957-Vendita-Bilocale-via-Stefano-Borgia-59-Roma.html,176000,2,70.0,1.0,2.0
10859,https://www.immobiliare.it/64685246-Vendita-Bilocale-via-Rodengo-Roma.html,170000,2,65.0,2.0,1.0
10860,https://www.immobiliare.it/70086764-Vendita-Attico-Mansarda-via-della-Mendola-Roma.html,810000,6,210.0,3.0,4.0
10861,https://www.immobiliare.it/69154764-Vendita-Monolocale-via-Giuseppe-Sacconi-19-Roma.html,295000,1,56.0,1.0,0.0
